N§rªšÚºŠrª‚j																							
1.89	7.00	24.05	49.80	1800.00	28.00	64.44	9.44	44.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.70	0.00	3.31	3.00	2.05	1.75	71.32
1.92	7.25	24.52	49.80	1825.00	28.00	64.44	9.44	45.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.80	0.00	3.38	3.00	1.96	1.76	71.32
1.94	7.25	24.99	49.80	1850.00	28.00	65.55	9.44	47.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.80	0.00	3.45	3.00	1.84	1.80	71.31
1.96	6.87	24.99	49.80	1850.00	28.00	65.55	9.44	47.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.80	0.00	3.64	4.00	1.97	1.87	71.31
1.98	7.12	24.99	49.80	1850.00	28.00	65.55	9.44	48.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.80	0.00	3.31	3.00	1.74	1.87	71.30
2.00	6.87	25.46	49.41	1850.00	28.00	66.66	9.44	50.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.80	0.00	4.45	4.00	1.75	1.88	71.30
2.03	12.13	24.99	49.02	2400.00	60.00	66.66	26.67	50.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.80	0.00	3.13	3.00	1.66	1.86	71.29
2.05	4.50	25.46	56.08	1750.00	10.00	66.66	0.00	54.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	3.58	4.00	1.97	1.86	71.28
2.07	2.87	17.47	48.63	1400.00	6.00	67.77	0.00	54.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	3.89	4.00	2.13	1.87	71.28
2.09	2.75	17.94	48.63	1250.00	6.00	67.77	0.00	47.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	4.59	5.00	1.64	1.85	71.28
2.12	3.12	23.11	48.23	1050.00	6.00	67.77	0.00	36.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	3.77	4.00	1.99	1.84	71.28
2.14	3.37	22.64	46.67	900.00	6.00	68.88	0.00	28.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	2.48	2.00	1.82	1.84	71.28
2.16	3.25	15.12	45.49	975.00	6.00	68.88	0.00	23.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	1.58	2.00	1.91	1.84	71.28
2.18	3.50	22.17	45.49	875.00	6.00	68.88	0.00	16.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.97	1.86	71.28
2.21	3.62	22.17	45.49	800.00	6.00	68.88	0.00	8.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.76	1.88	71.28
2.23	3.87	17.94	45.49	775.00	6.00	69.99	0.00	0.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.58	1.84	71.28
2.25	4.00	16.53	45.49	775.00	6.00	69.99	0.00	0.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.75	1.83	71.27
2.27	4.00	15.59	45.49	775.00	6.00	69.99	0.00	0.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.82	1.83	71.27
2.29	3.87	16.06	45.10	775.00	6.00	69.99	0.00	0.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.82	1.82	71.27
2.32	3.87	16.06	45.49	775.00	6.00	69.99	0.00	0.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.75	1.82	71.27
2.34	3.87	15.59	44.71	775.00	6.00	71.10	0.00	0.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.74	1.82	71.27
2.36	4.00	15.12	44.71	775.00	6.00	71.10	0.00	0.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.74	1.83	71.27
2.38	3.87	15.12	44.71	775.00	6.00	71.10	0.00	0.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.74	1.81	71.27
2.41	4.00	16.06	44.71	775.00	6.00	71.10	0.00	0.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.82	1.79	71.27
2.43	3.87	15.12	44.71	775.00	6.00	71.10	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.79	1.80	71.27
2.45	3.87	16.06	44.71	775.00	6.00	71.10	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.83	1.79	71.26
2.47	4.00	14.65	44.71	775.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.83	1.79	71.26
2.49	3.87	15.12	44.71	775.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.82	1.78	71.26
2.52	3.87	15.12	44.31	775.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.82	1.77	71.26
2.54	3.87	15.59	44.31	750.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.82	1.78	71.26
2.56	3.87	15.12	44.31	775.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.83	1.79	71.26
2.58	4.00	15.12	44.31	750.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.82	1.80	71.26
